0.011621	0.000000
0.023243	0.000000
0.034864	0.000000
0.046485	0.000000
0.058107	0.000000
0.069728	0.000000
0.081349	0.000000
0.092971	0.000000
0.104592	0.000000
0.116213	0.000000
0.127834	0.000000
0.139456	0.000000
0.151077	0.000000
0.162698	0.000000
0.174320	0.000000
0.185941	0.000000
0.197562	0.000000
0.209184	0.000000
0.220805	0.000000
0.232426	0.000000
0.244048	0.000000
0.255669	0.000000
0.267290	0.000000
0.278912	0.000000
0.290533	0.000000
0.302154	0.000000
0.313776	0.000000
0.325397	0.000000
0.337018	0.000000
0.348639	0.000000
0.360261	0.000000
0.371882	0.000000
0.383503	0.000000
0.395125	0.000000
0.406746	0.000000
0.418367	0.000000
0.429989	0.000000
0.441610	0.000000
0.453231	0.000000
0.464853	0.000000
0.476474	0.000000
0.488095	0.000000
0.499717	0.000000
0.511338	0.000000
0.522959	0.000000
0.534580	0.000000
0.546202	0.000000
0.557823	0.000000
0.569444	0.000000
0.581066	0.000000
0.592687	0.000000
0.604308	0.000000
0.615930	0.000000
0.627551	0.000000
0.639172	0.000000
0.650794	0.000000
0.662415	0.000000
0.674036	0.000000
0.685658	0.000000
0.697279	0.000000
0.708900	0.000000
0.720522	0.000000
0.732143	0.000000
0.743764	0.000000
0.755385	0.000000
0.767007	0.000000
0.778628	0.000000
0.790249	0.000000
0.801871	0.000000
0.813492	0.000000
0.825113	0.000000
0.836735	0.000000
0.848356	0.000000
0.859977	0.000000
0.871599	0.000000
0.883220	0.000000
0.894841	0.000000
0.906463	0.000000
0.918084	0.000000
0.929705	0.000000
0.941327	0.000000
0.952948	0.000000
0.964569	0.000000
0.976190	0.000000
0.987812	0.000000
0.999433	0.000000
1.011054	0.000000
1.022676	0.000000
1.034297	0.000000
1.045918	0.000000
1.057540	0.000000
1.069161	0.000000
1.080782	0.000000
1.092404	0.000000
1.104025	0.000000
1.115646	0.000000
1.127268	0.000000
1.138889	0.000000
1.150510	0.000000
1.162132	0.000000
1.173753	0.000000
1.185374	0.000000
1.196995	0.000000
1.208617	0.000000
1.220238	0.000000
1.231859	0.000000
1.243481	0.000000
1.255102	0.000000
1.266723	0.000000
1.278345	0.000000
1.289966	0.000000
1.301587	0.000000
1.313209	0.000000
1.324830	0.000000
1.336451	0.000000
1.348073	0.000000
1.359694	0.000000
1.371315	0.000000
1.382937	0.000000
1.394558	0.000000
1.406179	0.000000
1.417800	0.000000
1.429422	0.000000
1.441043	0.000000
1.452664	0.000000
1.464286	0.000000
1.475907	0.000000
1.487528	0.000000
1.499150	0.000000
1.510771	0.000000
1.522392	0.000000
1.534014	0.000000
1.545635	0.000000
1.557256	0.000000
1.568878	0.000000
1.580499	0.000000
1.592120	0.000000
1.603741	0.000000
1.615363	0.000000
1.626984	0.000000
1.638605	0.000000
1.650227	0.000000
1.661848	0.000000
1.673469	0.000000
1.685091	0.000000
1.696712	0.000000
1.708333	0.000000
1.719955	0.000000
1.731576	0.000000
1.743197	0.000000
1.754819	0.000000
1.766440	0.000000
1.778061	0.000000
1.789683	0.000000
1.801304	0.000000
1.812925	0.000000
1.824546	0.000000
1.836168	0.000000
1.847789	0.000000
1.859410	0.000000
1.871032	0.000000
1.882653	0.000000
1.894274	0.000000
1.905896	0.000000
1.917517	0.000000
1.929138	0.000000
1.940760	0.000000
1.952381	0.000000
1.964002	0.000000
1.975624	0.000000
1.987245	0.000000
1.998866	0.000000
2.010488	0.000000
2.022109	0.000000
2.033730	0.000000
2.045351	0.000000
2.056973	0.000000
2.068594	0.000000
2.080215	0.000000
2.091837	0.000000
2.103458	0.000000
2.115079	0.000000
2.126701	0.000000
2.138322	0.000000
2.149943	0.000000
2.161565	0.000000
2.173186	0.000000
2.184807	0.000000
2.196429	0.000000
2.208050	0.000000
2.219671	0.000000
2.231293	0.000000
2.242914	0.000000
2.254535	0.000000
2.266156	0.000000
2.277778	0.000000
2.289399	0.000000
2.301020	0.000000
2.312642	0.000000
2.324263	0.000000
2.335884	0.000000
2.347506	0.000000
2.359127	0.000000
2.370748	0.000000
2.382370	0.000000
2.393991	0.000000
2.405612	0.000000
2.417234	0.000000
2.428855	0.000000
2.440476	0.000000
2.452098	0.000000
2.463719	0.000000
2.475340	0.000000
2.486961	0.000000
2.498583	0.000000
2.510204	0.000000
2.521825	0.000000
2.533447	0.000000
2.545068	0.000000
2.556689	0.000000
2.568311	0.000000
2.579932	0.000000
2.591553	0.000000
2.603175	0.000000
2.614796	0.000000
2.626417	0.000000
2.638039	0.000000
2.649660	0.000000
2.661281	0.000000
2.672902	0.000000
2.684524	0.000000
2.696145	0.000000
2.707766	0.000000
2.719388	0.000000
2.731009	0.000000
2.742630	0.000000
2.754252	0.000000
2.765873	0.000000
2.777494	0.000000
2.789116	0.000000
2.800737	0.000000
2.812358	0.000000
2.823980	0.000000
2.835601	0.000000
2.847222	0.000000
2.858844	0.000000
2.870465	0.000000
2.882086	0.000000
2.893707	0.000000
2.905329	0.000000
2.916950	0.000000
2.928571	0.000000
2.940193	0.000000
2.951814	0.000000
2.963435	0.000000
2.975057	0.000000
2.986678	0.000000
2.998299	0.000000
3.009921	0.000000
3.021542	0.000000
3.033163	0.000000
3.044785	0.000000
3.056406	0.000000
3.068027	0.000000
3.079649	0.000000
3.091270	0.000000
3.102891	0.000000
3.114512	0.000000
3.126134	0.000000
3.137755	0.000000
3.149376	0.000000
3.160998	0.000000
3.172619	0.000000
3.184240	0.000000
3.195862	0.000000
3.207483	0.000000
3.219104	0.000000
3.230726	0.000000
3.242347	0.000000
3.253968	0.000000
3.265590	0.000000
3.277211	0.000000
3.288832	0.000000
3.300454	0.000000
3.312075	0.000000
3.323696	0.000000
3.335317	0.000000
3.346939	0.000000
3.358560	0.000000
3.370181	0.000000
3.381803	0.000000
3.393424	0.000000
3.405045	0.000000
3.416667	0.000000
3.428288	0.000000
3.439909	0.000000
3.451531	0.000000
3.463152	0.000000
3.474773	0.000000
3.486395	0.000000
3.498016	0.000000
3.509637	0.000000
3.521259	0.000000
3.532880	0.000000
3.544501	0.000000
3.556122	0.000000
3.567744	0.000000
3.579365	0.000000
3.590986	0.000000
3.602608	0.000000
3.614229	0.000000
3.625850	0.000000
3.637472	0.000000
3.649093	0.000000
3.660714	0.000000
3.672336	0.000000
3.683957	0.000000
3.695578	0.000000
3.707200	0.000000
3.718821	0.000000
3.730442	0.000000
3.742063	0.000000
3.753685	0.000000
3.765306	0.000000
3.776927	0.000000
3.788549	0.000000
3.800170	0.000000
3.811791	0.000000
3.823413	0.000000
3.835034	0.000000
3.846655	0.000000
3.858277	0.000000
3.869898	0.000000
3.881519	0.000000
3.893141	0.000000
3.904762	0.000000
3.916383	0.000000
3.928005	0.000000
3.939626	0.000000
3.951247	0.000000
3.962868	0.000000
3.974490	0.000000
3.986111	0.000000
3.997732	0.000000
4.009354	0.000000
4.020975	0.000000
4.032596	0.000000
4.044218	0.000000
4.055839	0.000000
4.067460	0.000000
4.079082	0.000000
4.090703	0.000000
4.102324	0.000000
4.113946	0.000000
4.125567	0.000000
4.137188	0.000000
4.148810	0.000000
4.160431	0.000000
4.172052	0.000000
4.183673	0.000000
4.195295	0.000000
4.206916	0.000000
4.218537	0.000000
4.230159	0.000000
4.241780	0.000000
4.253401	0.000000
4.265023	0.000000
4.276644	0.000000
4.288265	0.000000
4.299887	0.000000
4.311508	0.000000
4.323129	0.000000
4.334751	0.000000
4.346372	0.000000
4.357993	0.000000
4.369615	0.000000
4.381236	0.000000
4.392857	0.000000
4.404478	0.000000
4.416100	0.000000
4.427721	0.000000
4.439342	0.000000
4.450964	0.000000
4.462585	0.000000
4.474206	0.000000
4.485828	0.000000
4.497449	0.000000
4.509070	0.000000
4.520692	0.000000
4.532313	0.000000
4.543934	0.000000
4.555556	0.000000
4.567177	0.000000
4.578798	0.000000
4.590420	0.000000
4.602041	0.000000
4.613662	0.000000
4.625283	0.000000
4.636905	0.000000
4.648526	0.000000
4.660147	0.000000
4.671769	0.000000
4.683390	0.000000
4.695011	0.000000
4.706633	0.000000
4.718254	0.000000
4.729875	0.000000
4.741497	0.000000
4.753118	0.000000
4.764739	0.000000
4.776361	0.000000
4.787982	0.000000
4.799603	0.000000
4.811224	0.000000
4.822846	0.000000
4.834467	0.000000
4.846088	0.000000
4.857710	0.000000
4.869331	0.000000
4.880952	0.000000
4.892574	0.000000
4.904195	0.000000
4.915816	0.000000
4.927438	0.000000
4.939059	0.000000
4.950680	0.000000
4.962302	0.000000
4.973923	0.000000
4.985544	0.000000
4.997166	0.000000
5.008787	0.000000
5.020408	0.000000
5.032029	0.000000
5.043651	0.000000
5.055272	0.000000
5.066893	0.000000
5.078515	0.000000
5.090136	0.000000
5.101757	0.000000
5.113379	0.000000
5.125000	0.000000
5.136621	0.000000
5.148243	0.000000
5.159864	0.000000
5.171485	0.000000
5.183107	0.000000
5.194728	0.000000
5.206349	0.000000
5.217971	0.000000
5.229592	0.000000
5.241213	0.000000
5.252834	0.000000
5.264456	0.000000
5.276077	0.000000
5.287698	0.000000
5.299320	0.000000
5.310941	0.000000
5.322562	0.000000
