69	0
116	0
162	0
208	0
255	0
301	0
348	0
394	0
441	0
487	0
534	0
580	0
626	0
673	0
719	0
766	0
812	0
859	0
905	0
952	0
998	0
1044	0
1091	0
1137	0
1184	0
1230	0
1277	0
1323	0
1369	0
1416	0
1462	0
1509	0
1555	0
1602	0
1648	0
1695	0
1741	0
1787	0
1834	0
1880	0
1927	0
1973	0
2020	0
2066	0
2113	0
2159	0
2205	0
2252	0
2298	0
2345	0
2391	136
2438	0
2484	0
2530	424
2577	142
2623	0
2670	0
2716	0
2763	0
2809	0
2856	0
2902	0
2948	304
2995	0
3041	0
3088	0
3134	0
3181	0
3227	0
3274	0
3320	0
3366	0
3413	0
3459	0
3506	0
3552	0
3599	0
3645	0
3691	0
3738	0
3784	0
3831	0
3877	0
3924	0
3970	0
4017	0
4063	0
4109	0
4156	0
4202	0
4249	0
4295	0
4342	0
4388	0
4435	0
4481	0
4527	0
4574	0
4620	0
4667	0
4713	0
4760	0
4806	0
4852	0
4899	0
4945	397
4992	0
5038	0
5085	0
5131	0
5178	0
5224	0
5270	0
5317	0
5363	0
5410	0
5456	0
5503	0
5549	0
5596	0
5642	0
5688	0
5735	0
5781	0
5828	0
5874	0
5921	0
5967	0
6013	0
6060	0
6106	0
6153	0
6199	0
6246	0
6292	0
6339	0
6385	0
6431	0
6478	0
6524	0
6571	0
6617	0
6664	0
6710	0
6757	0
6803	191
6849	0
6896	0
6942	0
6989	0
7035	436
7082	432
7128	0
7174	228
7221	0
7267	0
7314	0
7360	0
7407	0
7453	0
7500	0
7546	0
7592	0
7639	0
7685	0
7732	0
7778	0
7825	0
7871	0
7918	0
7964	0
8010	0
8057	0
8103	0
8150	0
8196	0
8243	167
8289	173
8335	0
8382	0
8428	0
8475	0
8521	0
8568	0
8614	0
8661	0
8707	0
8753	0
8800	0
8846	0
8893	0
8939	0
8986	0
9032	0
9079	0
9125	0
9171	0
9218	0
9264	0
9311	0
9357	0
9404	138
9450	0
9496	0
9543	0
9589	0
9636	334
9682	331
9729	0
9775	334
9822	115
9868	334
9914	0
9961	170
10007	0
10054	0
10100	0
10147	0
10193	79
10240	0
10286	0
10332	0
10379	0
10425	0
10472	114
10518	0
10565	0
10611	0
10657	0
10704	0
10750	0
10797	0
10843	0
10890	0
10936	0
10983	0
11029	0
11075	0
11122	0
11168	0
11215	0
11261	0
11308	0
11354	0
11400	0
11447	0
11493	0
11540	428
11586	85
11633	0
11679	110
11726	0
11772	0
11818	0
11865	0
11911	0
11958	96
12004	0
12051	0
12097	0
12144	0
12190	0
12236	339
12283	164
12329	334
12376	352
12422	312
12469	0
12515	0
12561	0
12608	0
12654	0
12701	0
12747	147
12794	0
12840	0
12887	0
12933	0
12979	0
13026	0
13072	0
13119	0
13165	0
13212	0
13258	0
13305	0
13351	0
13397	0
13444	0
13490	0
13537	0
13583	0
13630	220
13676	0
13722	0
13769	0
13815	341
13862	100
13908	364
13955	0
14001	408
14048	0
14094	0
14140	0
14187	304
14233	0
14280	80
14326	0
14373	0
14419	326
14466	339
14512	0
14558	0
14605	0
14651	0
14698	167
14744	0
14791	0
14837	0
14883	0
14930	175
14976	0
15023	0
15069	0
15116	0
15162	0
15209	109
15255	0
15301	0
15348	0
15394	0
15441	0
15487	355
15534	0
15580	0
15627	0
15673	0
15719	0
15766	0
15812	0
15859	0
15905	441
15952	0
15998	0
16044	0
16091	376
16137	0
16184	0
16230	0
16277	0
16323	0
16370	175
16416	0
16462	174
16509	0
16555	173
16602	0
16648	350
16695	0
16741	54
16788	63
16834	63
16880	62
16927	0
16973	64
17020	0
17066	0
17113	0
17159	0
17205	168
17252	168
17298	0
17345	0
17391	167
17438	0
17484	0
17531	0
17577	0
17623	364
17670	355
17716	0
17763	201
17809	0
17856	0
17902	0
17949	0
17995	0
18041	0
18088	0
18134	0
18181	0
18227	0
18274	0
18320	204
18366	0
18413	0
18459	140
18506	0
18552	412
18599	0
18645	62
18692	186
18738	219
18784	222
18831	109
18877	87
18924	111
18970	162
19017	108
19063	0
19110	0
19156	0
19202	0
19249	0
19295	0
19342	0
19388	0
19435	0
19481	0
19527	0
19574	112
19620	0
19667	0
19713	0
19760	217
19806	194
19853	0
19899	0
19945	0
19992	321
20038	324
20085	319
20131	106
20178	178
20224	0
20271	304
20317	341
20363	167
20410	164
20456	0
20503	0
20549	188
20596	177
20642	95
20688	0
20735	295
20781	0
20828	0
20874	180
20921	0
20967	180
21014	0
21060	167
21106	0
21153	350
21199	315
21246	0
21292	0
21339	0
21385	0
21432	168
21478	0
21524	0
21571	0
